F,K,vol,T,pv_p,pv,bp_error,delta_p,delta,vega_p,vega 
7.786237913354246074e-03,1.741988109613358537e-02,6.853843904548084093e-03,1.640336201588791454e+00,6.247083024984809857e-04,6.053764602765607065e-04,1.933184222192027846e-01,1.588613478151673641e-01,1.362195093138517110e-01,2.944519584068820972e-01,2.797943218792839359e-01
-1.246871023838826836e-03,4.638090089300987012e-02,2.125670363883238288e-03,3.553978253654203723e+00,-8.655281388825902811e-05,2.349079587753652737e-36,8.655281388825902811e-01,-3.450831100487923662e-03,7.063735040348673562e-33,1.008546425515187417e-02,1.593751537052248246e-31
3.048682822713102980e-02,1.150712691874663553e-02,1.393993748704821373e-02,6.846723297316583690e-01,1.925358702154474425e-02,1.922034393111645562e-02,3.324309042828862970e-01,9.610422451299776014e-01,9.500624409593080300e-01,-4.006016654738827482e-02,8.525451269049123815e-02
4.002223378199849108e-02,2.306593801498056651e-02,1.341165273344713249e-03,3.541391070010618147e+00,1.700651456298339637e-02,1.695629576702123789e-02,5.021879596215848007e-01,1.069936679439560168e+00,9.999999999908094628e-01,-8.576151778532715986e-02,1.186669768885627921e-10
3.997927501487882895e-02,6.142898949718358578e-03,1.276933076756572860e-02,4.071946241023071345e+00,3.481362720116030346e-02,3.497708651234381072e-02,1.634593111835072499e+00,9.038997380380240365e-01,9.054339743508090788e-01,3.787348637423343933e-01,3.399146073545102897e-01
3.832354406546542580e-02,2.250179160374428389e-02,1.288225790325387213e-02,1.429150478919467115e+00,1.685845310982665712e-02,1.703936765719939531e-02,1.809145473727381770e+00,9.048127032066013431e-01,8.478750469781971555e-01,2.080134853952696761e-01,2.813558440345059752e-01
3.121700730833106008e-02,9.650166788542738003e-03,1.285685998830774640e-02,4.224168385858606101e+00,2.456925271404633571e-02,2.465371780250988701e-02,8.446508846355129663e-01,8.014612431609940968e-01,7.927987447885128658e-01,6.300369648542530898e-01,5.876671066060312754e-01
8.273501747342386706e-03,3.853610931457913946e-02,8.749875558127293354e-03,2.305896426805629229e+00,8.978911992219701377e-05,5.193308660043195009e-05,3.785603332176506464e-01,1.937064595425221428e-02,1.137409733303571327e-02,2.198774902442060183e-02,4.527412167064362447e-02
3.907522249628393035e-02,3.055315264994420965e-02,1.478787531701362956e-02,2.527762575477979112e+00,1.424900167678208249e-02,1.425013319428323003e-02,1.131517501147538685e-02,5.666516556169933772e-01,6.414993008356731918e-01,5.182456359576121940e-01,5.939481607664295337e-01
1.008036944331510039e-02,3.602627194395260912e-03,1.375928967185594681e-02,3.287304588534086136e+00,1.344645624985427168e-02,1.352487264085264554e-02,7.841639099837385274e-01,5.684543126018577475e-01,6.024375801374661776e-01,6.345001792609381575e-01,6.993411364353672166e-01
4.806497693786169340e-02,1.706740616164056229e-02,7.202627030913615058e-03,2.279416653887977429e+00,3.092524980184676447e-02,3.100454807224732948e-02,7.929827040056500742e-01,9.669107014569311431e-01,9.978176449942121051e-01,1.080037731259855388e-01,1.036080300377337921e-02
-1.113277217945164710e-03,4.733684246332132278e-02,3.669339524317272519e-03,1.752530208960946467e+00,-2.461360659684712349e-05,4.725886597260418562e-27,2.461360659684712349e-01,-4.409870967051220982e-03,9.893265340297811432e-24,-3.626959954435997335e-02,1.319190478736850759e-22
2.905386560276217861e-02,-3.929657310454461212e-03,8.057124271876610344e-03,3.455411080876750862e+00,3.299508571653177180e-02,3.305624878723146393e-02,6.116307069969212362e-01,1.033924937269326660e+00,9.861762622376367693e-01,-4.200412714387424806e-02,6.561664278797212091e-02
2.643611653050834120e-02,3.514533543296609330e-02,1.492923794857917152e-02,4.798753001801725482e+00,9.162597700493015779e-03,9.152346090758718689e-03,1.025160973429709022e-01,3.921683657274214196e-01,3.950026223382092638e-01,9.692819361787270438e-01,8.434797837049328173e-01
-6.854431131731448905e-03,1.139884413798729866e-02,8.408239776722427339e-03,1.066967867797171010e+00,1.324830589796918701e-04,5.592348212809749555e-05,7.655957685159437975e-01,6.074969831403070246e-04,1.779204687705052482e-02,1.254285396847434550e-02,4.527542285848489001e-02
4.619744996231162082e-03,5.270498144423468173e-03,7.780298426251543338e-03,1.296868156836367802e+00,3.176082451427144140e-03,3.218866625886461497e-03,4.278417445931735896e-01,5.828512707147449623e-01,4.707253403524752633e-01,5.229052721864301256e-01,4.530922118823051403e-01
3.053666493921112363e-02,-3.499179230378967470e-03,1.405309687121574641e-02,3.304136013518795156e+00,3.494681591083401151e-02,3.512098512623895025e-02,1.741692154049387486e+00,9.027023741585595840e-01,9.086360645453697149e-01,2.797981898599963824e-01,2.984957454534541421e-01
7.649451418492389868e-03,7.990069279936633587e-03,1.258945783333859786e-02,2.166960712728224436e+00,7.217775793904749292e-03,7.224312718892190663e-03,6.536924987441371238e-02,4.443078447286810673e-01,4.926680332534848494e-01,6.137042387010928080e-01,5.871677993317221400e-01
1.561271318234992884e-02,2.634021920926165466e-02,1.119209614288244753e-02,3.112419842460232733e+00,3.611964841157911180e-03,3.648214106382537646e-03,3.624926522462646461e-01,2.564063966111648774e-01,2.934622598286560358e-01,5.135759443944520886e-01,6.072439139729576274e-01
1.619736764314359118e-02,4.070961277804948514e-02,4.817521689727102645e-03,1.380694891406215818e+00,-1.880379443341961831e-05,8.900594916404504958e-09,1.881269502833602392e-01,3.729335582476240706e-03,7.447822639564880913e-06,2.181639404340836308e-02,3.974314211952546691e-05
-7.043184566599156558e-03,-1.726458462554944159e-03,7.993206126263611641e-03,4.480517883387881817e+00,4.532474406293771074e-03,4.422048252198393717e-03,1.104261540953773491e+00,4.902391546884607432e-01,3.766700138002707643e-01,9.160632880147859813e-01,8.037700324117856843e-01
2.255794963579042800e-02,2.238509047144747466e-02,2.278758330886628512e-03,4.427252073280327771e+00,2.141937548599105387e-03,2.000498502045526105e-03,1.414390465535792840e+00,5.565465665687905350e-01,5.143794743662053470e-01,6.946663947371390924e-01,8.388705682570778421e-01
-9.101909920928057812e-03,1.787496372887337898e-02,8.960381474025537474e-03,1.179123465523125525e+00,2.303906267240619921e-05,8.116414268099450563e-06,1.492264840430674866e-01,1.397941652822661841e-02,2.780616504292586933e-03,1.010070896414176807e-02,9.277367778808052676e-03
3.854464881286134154e-02,3.872912990579843728e-02,4.356324808281790417e-03,4.605546139091764246e+00,3.677098691230572952e-03,3.638159702126670357e-03,3.893898910390259371e-01,4.906639590968153164e-01,4.921282204610405997e-01,7.586672637001176112e-01,8.559848537954340975e-01
2.055565249341914646e-02,3.102604631153463993e-02,1.395017097634531841e-02,3.767251253203768524e+00,6.510163658516541010e-03,6.364464104488079012e-03,1.456995540284619972e+00,4.269252933897402236e-01,3.494901399237399509e-01,8.933929603898724814e-01,7.185405485018622196e-01
4.066741255471248428e-02,2.380418260491309196e-02,1.031384121553149957e-02,4.296497903001362140e+00,1.941657100916713979e-02,1.948423190983314054e-02,6.766090066600074504e-01,8.756891836079528924e-01,7.848834839634101224e-01,6.767176164079622414e-01,6.058422953563443736e-01
1.688533450815396519e-02,2.669823504488259835e-02,1.131033180634764823e-02,9.050361586398997238e-01,1.025735615395942379e-03,1.057092463801604905e-03,3.135684840566252407e-01,1.652156456567272502e-01,1.808875384281181387e-01,1.649802953680168660e-01,2.504014855816118490e-01
2.521606580584865448e-02,-2.843605788365838674e-03,1.104010178141596327e-02,1.057719632491535888e+00,2.800164894289609852e-02,2.808453508578569527e-02,8.288614288959674781e-01,9.958317788287396333e-01,9.932687250813921898e-01,-1.234698997771055407e-02,1.936040621994158592e-02
2.825202693538582388e-02,-5.357825488871110348e-03,1.292751228391056037e-02,3.416366788568664603e+00,3.431256249387748536e-02,3.447336742615472738e-02,1.608049322772420187e+00,9.290000299212172186e-01,9.202264009796490285e-01,3.241245860048853067e-01,2.741976812302336919e-01
4.767955717147814160e-03,7.399521046192127430e-03,7.262079341767452290e-03,4.156206467104527569e+00,4.783587932160222010e-03,4.683632039621062580e-03,9.995589253915942995e-01,3.765822436647227045e-01,4.294604616434505306e-01,7.667953633257260648e-01,8.005675822404836328e-01
-3.153597803977474176e-03,2.554507207138432406e-03,8.777943802460740075e-03,7.394685577121579145e-01,9.810100487247352258e-04,9.795249571614864179e-04,1.485091563248807853e-02,1.579484174114781925e-01,2.247632744182236075e-01,2.533054094077968887e-01,2.577479853025166912e-01
2.813191202561943216e-02,1.196672597408575227e-02,1.314732415133781918e-02,3.293745623547597923e+00,1.983314613369498505e-02,1.970628129612767357e-02,1.268648375673114836e+00,7.219693588168897280e-01,7.509501776911320370e-01,7.251914452101250186e-01,5.755568107407055267e-01
-7.750451780996901047e-03,4.352052260463815797e-03,1.910072109104453192e-03,2.957454496779534203e+00,-9.848824303380562806e-05,9.084425120786789388e-08,9.857908728501348916e-01,-2.562632448694716382e-03,1.146222838005260769e-04,9.796274343651370509e-02,7.738246619590650327e-04
3.241127939906275623e-02,-6.357633651253915066e-03,6.384850777656072424e-03,1.239401784613752389e+00,3.891012698147079674e-02,3.876891308051982898e-02,1.412139009509677523e+00,1.003750108350025760e+00,9.999999753957167226e-01,-1.854528191673291138e-01,1.541280300530181398e-07
4.237447061885290384e-03,2.571803632257092104e-02,3.469225979395970834e-03,4.291486742963919632e+00,5.191179562077062604e-05,2.856258618143917354e-06,4.905553700262670902e-01,3.019373914332801855e-03,1.399971467591477978e-03,2.221810428286002427e-03,9.491590022016644854e-03
3.951284557777928752e-02,6.961704145308679134e-03,5.495636899050208336e-03,2.344603636633429744e+00,3.236949653126740267e-02,3.255124840100116768e-02,1.817518697337650035e+00,1.006401880445001451e+00,9.999451882548157089e-01,1.130402967926072422e-02,3.441190593474737023e-04
9.270364829296445439e-03,-2.644642864859243249e-03,1.078882799532263938e-03,4.199040507763238672e+00,1.172471503367188660e-02,1.191500770779096129e-02,1.902926741190746895e+00,1.056420563355029207e+00,9.999999646645922891e-01,2.790079770814559157e-01,4.028768695740620113e-07
-4.934059686414835749e-03,-3.843691461053213611e-03,3.003316185816352554e-03,9.779931770327612295e-01,7.842107181044635084e-04,7.186705751245182428e-04,6.554014297994527061e-01,3.686026954560524538e-01,3.567659611237345429e-01,2.648105989733269827e-01,3.688179247511872427e-01
4.558422520636444542e-02,1.639259841511385429e-02,8.326962423305639058e-03,3.713454541421667532e+00,2.927796548061738918e-02,2.940985350080401600e-02,1.318880201866268198e+00,9.296440417107909582e-01,9.655602380735014423e-01,1.124071779718444075e-01,1.469418647869387418e-01
1.652496062035509888e-02,4.187992472802784527e-03,1.355992285761031119e-02,1.382746610629916439e+00,1.419914214957166722e-02,1.434409624586924573e-02,1.449540962975785163e+00,7.076470549166777868e-01,7.804497501575202723e-01,3.443507413007004248e-01,3.477683897562979243e-01
1.827513875604385232e-03,1.735407073945222090e-02,1.433775826667227360e-02,4.530973872880241338e+00,5.953788687114830100e-03,5.954732696699474928e-03,9.440095846448282035e-03,3.375246626129886351e-01,3.054663207869709463e-01,8.065509873135936481e-01,7.461119581890970354e-01
4.271924446103530365e-02,2.357021895421389929e-02,1.289112408717815392e-02,2.738755014453466696e+00,2.124720633980169138e-02,2.130106848793543450e-02,5.386214813374312627e-01,7.576505519852689829e-01,8.152986250669940205e-01,5.759874726645622944e-01,4.413032007433290160e-01
1.761793926690577439e-02,3.760717176169511150e-02,3.911907514759017587e-03,4.441722375694115321e+00,6.721270364913947692e-05,2.082381352223043968e-05,4.638889012690903257e-01,2.594396382886008864e-02,7.663604848191530108e-03,9.170130604426399157e-02,4.448300271016128460e-02
1.884542218697665347e-03,-5.405299511480211178e-04,2.295272324301922667e-03,3.730662860799344838e+00,3.350606516444688127e-03,3.239369050266749719e-03,1.112374661779384155e+00,7.827756603941096181e-01,7.078150121578051790e-01,7.241551724399664103e-01,6.634796868153891580e-01
8.736540046047796756e-03,1.196116644928343041e-02,1.275491532267121128e-02,7.083580413541027410e-01,2.669024396500213614e-03,2.862123920846081516e-03,1.930995243458679012e+00,3.408705879350097945e-01,3.819424985026989017e-01,2.553025417227857141e-01,3.209543679807302374e-01
3.416873965119154866e-02,4.952221785148439026e-03,8.983368089274412771e-03,4.218474049193054576e+00,2.963295565023262024e-02,2.966234132094317660e-02,2.938567071055636637e-01,8.868651522901284112e-01,9.433435279363951986e-01,2.232898648624651872e-01,2.338909262420144630e-01
1.442435932973689001e-02,2.789813173315377343e-02,1.364937591323748048e-02,3.188198829401804879e+00,4.343929768411604157e-03,4.435132867078196185e-03,9.120309866659203069e-01,2.657336206625127151e-01,2.901846331518095901e-01,5.907903024556363514e-01,6.113843315753002550e-01
4.542557831196033027e-03,3.613742044471798809e-02,4.851949440333691750e-03,3.787953412816796206e+00,-3.252485837015872683e-05,1.009039761984528121e-06,3.353389813214325277e-01,2.758763761775319054e-03,4.102515411890181188e-04,3.470283255463145478e-02,2.879436608860531845e-03
2.275401635959390864e-03,4.932180188006698995e-02,9.798727911603247881e-03,1.707451218170558560e+00,-3.740619429839185661e-05,3.691189855621281048e-07,3.777531328395398735e-01,-6.610506538192392929e-03,1.192198389547627553e-04,-1.369906946535179608e-03,6.100774814848228169e-04
2.698482566780055492e-02,2.966644423150934656e-02,8.225279290850848884e-03,3.385363466738573468e+00,4.771658737093356639e-03,4.791310964972966997e-03,1.965222787961035666e-01,4.194674709439549232e-01,4.296788556331180842e-01,5.962568012480704560e-01,7.225950086926552496e-01
1.144287288280059801e-02,1.007293036091592639e-03,1.186896966718261476e-02,4.525334123702282163e+00,1.614635334822712986e-02,1.613885614387751410e-02,7.497204349615760322e-02,6.429584302890081204e-01,6.603110590859906370e-01,7.974116389361816104e-01,7.791853566440141154e-01
4.700171744904985127e-02,-3.829799713104704677e-03,1.647244345158148555e-03,4.816430828027885025e-01,5.070553699682851800e-02,5.083151716215455335e-02,1.259801653260353316e+00,1.007628342717647785e+00,1.000000000000000000e+00,-2.306782450773250601e-02,0.000000000000000000e+00
2.752061322716650715e-02,2.841687069821757089e-02,1.891759599302916556e-03,1.707885646735135543e+00,8.436899969532837135e-04,6.022736721727659729e-04,2.414163247805177548e+00,3.429928304859045096e-01,3.584800324637995583e-01,2.887385350159641928e-01,4.882037230477873080e-01
3.996335872755109320e-02,6.501448383572706533e-03,1.313065199028509017e-02,9.103418359479126254e-02,3.329406232534846966e-02,3.346191034397838493e-02,1.678480186299152743e+00,9.834699573254439553e-01,1.000000000000000000e+00,1.112859972520485324e-01,3.886327697334444774e-17
2.593483773398284897e-02,3.309727470311408376e-02,9.125602945042960573e-03,1.147238927059375024e+00,1.265353644630092672e-03,1.320661124713480095e-03,5.530748008338742805e-01,2.000300337983286492e-01,2.318469799705356327e-01,2.742550474921711667e-01,3.266907976590514018e-01
2.913812801009327269e-02,3.662146748384120104e-03,1.081000741386058117e-02,2.533811134354679862e+00,2.601321347555368702e-02,2.600307879410190121e-02,1.013468145178580970e-01,9.908690602149329285e-01,9.306343409642987563e-01,2.913223086563029862e-01,2.122344300384741700e-01
1.379906968533103039e-02,4.259984124743645961e-02,1.334961456316693593e-02,2.114278307484308783e+00,5.463999474714046484e-04,5.903136211827618831e-04,4.391367371135723729e-01,5.234413053234049373e-02,6.894053553307026572e-02,1.662270093970754647e-01,1.929534537683954831e-01
2.217881848419301499e-02,3.282334109823936696e-02,5.111420171144894463e-03,3.527678729162550653e+00,8.161398948952937327e-04,6.474321267119401797e-04,1.687077681833535570e+00,1.211869827794985893e-01,1.337654642431416741e-01,3.330713419005715825e-01,4.052301643131256403e-01
4.692080132454610336e-02,3.186614253029611959e-02,8.695623401076485806e-03,3.476239341830781981e+00,1.658137594716667385e-02,1.659940453646428782e-02,1.802858929761397278e-01,7.912137316129607134e-01,8.234444063031914895e-01,4.472662897809485116e-01,4.833155450379448825e-01
2.829502041585626321e-02,3.458330194784239864e-02,1.166796970779928819e-02,4.038474862867791337e+00,6.421850731323499803e-03,6.544604555293149876e-03,1.227538239696500666e+00,3.150414558939893528e-01,3.942800028731108242e-01,7.608477468464559523e-01,7.733948957511985745e-01
3.974870435315067119e-04,4.866109441379622841e-02,2.675384941402131431e-03,2.040103137146071610e+00,4.835151661492995134e-05,2.152807936250378154e-40,4.835151661492995134e-01,-5.003485220171964218e-03,7.203019520987379037e-37,-6.193754251740964112e-02,1.307462371355854895e-35
1.530707054202913760e-02,4.939367531603876260e-02,8.224873404220964593e-03,8.518920938831872069e-01,-1.956908469675708306e-05,5.529687597548683569e-09,1.957461438435463275e-01,-1.569071724010208391e-02,3.558413422532322810e-06,-2.628270971796736744e-02,1.541955885775135536e-05
4.776644807546147342e-02,2.964490310489647368e-02,1.251496094440418191e-02,4.006616171368970747e+00,2.156015318980744611e-02,2.156107170857978275e-02,9.185187723366461388e-03,7.172618988218216751e-01,7.652820694841089288e-01,6.664585273733409920e-01,6.147025392593189475e-01
1.099315999531652426e-02,2.320615995347854316e-02,1.190169237717170550e-02,3.786844793484935412e+00,4.321761726181462537e-03,4.388860644686997867e-03,6.709891850553533210e-01,2.926327325301754101e-01,2.989854247614437410e-01,6.567938675642142066e-01,6.755652364374301611e-01
3.893662058837245310e-02,-1.619016440800537596e-03,1.139464448008978975e-02,3.735064090624464761e+00,4.074854754219731784e-02,4.083854174177174029e-02,8.999419957442245099e-01,9.925376593043164775e-01,9.672350565436775849e-01,5.800741557334768150e-02,1.414443311075592180e-01
3.306100646569200274e-03,8.201170667636438136e-03,1.999681068502933909e-03,2.939252549637270562e+00,2.665245752085411424e-04,1.181979650283027994e-04,1.483266101802383385e+00,1.338668016256428228e-01,7.666887438056825543e-02,2.753018886596143577e-01,2.467880910264607930e-01
1.983640629541332662e-02,1.170502980457989971e-02,4.812458810897158809e-03,4.904143573221493302e-01,7.957752709670619373e-03,8.140198147734116138e-03,1.824454380634967565e+00,9.193517897603524780e-01,9.920840402692965299e-01,3.176223540901528669e-02,1.520829759448270521e-02
1.294316768226713189e-02,4.523245528531619902e-02,1.404265215643687309e-02,1.031078346685837976e+00,1.007891727055638259e-04,5.790909992456226069e-05,4.288007278100156583e-01,2.274828746136701996e-02,1.177310474059252779e-02,5.004586707668060713e-02,3.119455356398466439e-02
2.539577259668021614e-02,1.975004736570606934e-02,1.340900301080021929e-03,3.645441104638244556e-01,5.371406588579165017e-03,5.645725230974319407e-03,2.743186423951543773e+00,1.022539159666084441e+00,9.999999999984537924e-01,4.501061148055540695e-01,6.639048082221626595e-12
7.110452317362439892e-03,2.185441857863180265e-02,7.742693813876318915e-03,2.313716723991757540e+00,5.028116701888199480e-04,5.934273597074973990e-04,9.061568951867745580e-01,1.181221364270990670e-01,1.053044598845837287e-01,3.182232405886872284e-01,2.771687496618955859e-01
3.962533656677032917e-02,2.817528042920674353e-02,8.189748042999028116e-03,3.512980387487006695e+00,1.351386142078218888e-02,1.347765835386243762e-02,3.620306691975127000e-01,7.152681126342977924e-01,7.721457397258015831e-01,5.856641714113738351e-01,5.661402845701680731e-01
2.726223182199338790e-02,3.150455373189102459e-02,1.236003635815381696e-02,3.696987403474008449e+00,7.449484669514845614e-03,7.510489562074120287e-03,6.100489255927467047e-01,3.874391870707145635e-01,4.291616641198673365e-01,7.081471533886396497e-01,7.549436929044541778e-01
3.715740071512174669e-02,2.487138001607885202e-02,1.118891828216599452e-02,3.971175588266148360e+00,1.629886902994320819e-02,1.635547119675549374e-02,5.660216681228555924e-01,6.547333484765303080e-01,7.091883796953871721e-01,7.040479907934420467e-01,6.830301099328288661e-01
-4.835193570819649143e-03,2.336560831619062528e-02,5.541155508862985468e-03,3.622889600132138010e+00,4.811483964598135821e-05,1.217643142549378291e-05,3.593840822048757211e-01,1.429672898474335617e-02,3.749538080245749024e-03,5.994977139288368284e-02,2.128011238913971037e-02
2.872895645054199948e-02,4.291329161222109945e-02,4.897410970661306151e-03,1.187365123745722562e+00,3.068892679525085654e-05,6.485899879323838597e-06,2.420302691592702005e-01,1.058118666163613067e-02,3.930629114707811546e-03,5.611680742715383780e-02,1.270860481414512813e-02
1.257317516638734207e-02,-7.404176395931733740e-03,1.357081577800944155e-02,3.826724523884116103e+00,2.345463686171671974e-02,2.344433362401508736e-02,1.030323770163238395e-01,6.803286998405738695e-01,7.741309583101658731e-01,7.000982115298679531e-01,5.879710877446100437e-01
-7.511949385068418528e-04,4.765886849785196805e-02,5.545964187184575581e-03,2.665230042379669317e+00,1.930757954639664153e-05,7.125335154637701717e-11,1.930750829304509475e-01,3.813613818390158144e-03,4.476963451938283443e-08,-2.147840728973355456e-02,4.036366126966838301e-07
1.777717377608841604e-02,2.551442275882995214e-02,1.125953835440285378e-02,3.793962273811033015e+00,5.345544769038701460e-03,5.419660433766744501e-03,7.411566472804304029e-01,4.139883085464162726e-01,3.621219607929887507e-01,8.337072530302859219e-01,7.301798659734385355e-01
2.717599753555080544e-04,-3.945844042792838284e-03,3.332202959191103969e-03,1.327119918993718145e-02,4.064227888164349475e-03,4.217604018148345471e-03,1.533761299839959902e+00,8.852289408454783182e-01,1.000000000000000000e+00,1.220112669629455776e-01,2.815778629655700024e-28
2.975102855757170983e-02,-4.093505485175541123e-03,3.670126271864346257e-03,2.103948303980521572e+00,3.382304501724843482e-02,3.384453404282927735e-02,2.148902558084253567e-01,1.054349843954207611e+00,9.999999998975036553e-01,-1.114394821334904057e-01,9.675328136733150996e-10
-5.461895090233093164e-03,2.448949332286686625e-02,4.129289451347282862e-03,4.138110076460937314e+00,-6.275331523154792368e-05,3.775763037061696273e-07,6.313089153525409669e-01,6.033216651464124065e-03,1.814669419589181470e-04,2.324495668074517962e-02,1.407690895720239586e-03
1.110371284814528486e-03,9.670612828276024461e-03,2.964586878520717068e-03,3.845676857857929232e+00,2.386357082234252802e-04,1.813772077489158435e-04,5.725850047450943281e-01,9.873175233684586272e-02,7.045203912936391644e-02,3.463511664680666291e-01,2.646114659716455875e-01
1.939612910955988700e-02,-9.131448765613539922e-03,9.153041243754937023e-03,4.993563253887077558e+00,2.961796381154305907e-02,2.928630072041929142e-02,3.316630911237676393e+00,8.424757253231679455e-01,9.184533293578601709e-01,4.188667449945179255e-01,3.370521076320436293e-01
3.894767955923623265e-02,1.402805644448851079e-02,1.122746294111192852e-02,4.016664209063105950e+00,2.632384058611913352e-02,2.644104570467588344e-02,1.172051185567499321e+00,9.401627006634287742e-01,8.659519154489061510e-01,3.505255450628286251e-01,4.330319647186257614e-01
2.008131150372059054e-02,3.235858090558879629e-02,1.304974382192043833e-03,3.665909405190990178e+00,-1.188885382680856390e-04,2.114301844221259216e-10,1.188887496982700576e+00,-4.516869929874627737e-02,4.468596755975127159e-07,7.943104941214072789e-02,4.366098587309845992e-06
1.411941687326389964e-02,2.201404579573588982e-02,6.265966108991488995e-03,3.453892892941361925e+00,1.720542391351661399e-03,1.726898332329644421e-03,6.355940977983021156e-02,2.218403375329993377e-01,2.489058641776775715e-01,5.023335185206634357e-01,5.892016813403797570e-01
3.638756398517972723e-02,1.321509303502386816e-02,1.468847862654934370e-03,3.627644110082752782e+00,2.315957510697112809e-02,2.317247095015585040e-02,1.289584318472231095e-01,9.876954604515824077e-01,9.999999999999998890e-01,3.648345207740592150e-02,9.615495797709064035e-16
-1.056371181547950677e-03,4.607330380299702599e-02,4.528844680826454860e-03,2.422207767518007870e-01,-8.783673960602311759e-05,1.620430480333151071e-103,8.783673960602311759e-01,-1.742775467434283998e-03,1.544060162674293803e-99,-3.001622932044870334e-03,1.610412849445459298e-98
1.425415625823510564e-02,4.008227201650615273e-02,1.768083554011910287e-03,4.884960044560163972e+00,2.569933629189766200e-05,1.093972914544320033e-14,2.569933628095793510e-01,-1.254363136182445014e-02,1.929920475817978422e-11,-4.233795499176606913e-02,2.881095876529230239e-10
2.623456912923019871e-03,2.474824323889768252e-02,6.699126051931719034e-03,3.908378885507241218e+00,3.831857999835978912e-04,2.601256973977235484e-04,1.230601025858743425e+00,2.556024140482826904e-02,4.740410875874473406e-02,1.137632730100757161e-01,1.953883931293962373e-01
2.042266099186849232e-02,1.512243082185216018e-02,9.730015588733376131e-03,2.966185041033604808e+00,9.706048231522171332e-03,9.667075866494782843e-03,3.897236502738848918e-01,7.382386062178970532e-01,6.241078634222911870e-01,6.119901329261808742e-01,6.535611871786670690e-01
-3.886180972676491797e-03,2.274724333835448364e-02,8.640068181049839063e-03,5.056577405496720523e-01,-6.837841342537814837e-05,9.447619965546967227e-09,6.838786104534368970e-01,7.740280333418149417e-03,7.290517586484857715e-06,1.223605916639570503e-02,2.356683581965556354e-05
-7.669251296101478599e-03,-4.671765366494349224e-03,1.352159405697639025e-03,1.055171886169502971e+00,1.359789141863621681e-04,7.642022393197844953e-06,1.283368917931643205e+00,7.404976452441895673e-02,1.546078419307019003e-02,3.450829139027866005e-02,3.992540024877062194e-02
4.962343296405778703e-02,1.160416240053595803e-02,2.294972977452701401e-03,1.524160630988190324e+00,3.800923892640600127e-02,3.801927056352182727e-02,1.003163711582599760e-01,9.542272603181086721e-01,1.000000000000000000e+00,4.923011071728683463e-02,3.912866768569336920e-40
1.314096174041142796e-02,2.251011985455551867e-02,4.589740684153794520e-03,2.164192880462887103e-01,-1.105656678372680946e-04,2.549804383178868840e-09,1.105682176416512785e+00,1.556875100879788346e-03,5.720468414132270648e-06,1.308926417810649286e-02,1.223288662821323334e-05
8.873033768340999120e-03,1.515686596741177249e-02,7.941852982219827287e-03,2.161686244501829890e+00,2.171636199007037638e-03,2.175117504570960383e-03,3.481305563922745816e-02,2.728505452848321022e-01,2.952354382950105327e-01,4.115166355851167523e-01,5.074794845811163579e-01
-1.996271339627687935e-03,4.548800886259690701e-02,9.794629464618266612e-03,3.120918590211563703e+00,-1.363069147999364239e-05,1.585946653305750844e-05,2.949015801305114870e-01,2.848421841117898708e-03,3.032644273978414746e-03,-7.437801612222458454e-03,1.632143386023954604e-02
9.044644508886397552e-03,2.341921118461647716e-02,2.531722093706797235e-03,1.575204722332161689e+00,-3.653727516628527128e-05,1.962103837077305599e-09,3.653923727012234890e-01,4.904123538944787052e-03,3.035934764310421400e-06,1.751754123367598587e-02,1.801238399869398710e-05
3.947717891790915312e-02,2.107965096861539461e-03,3.178176343450818571e-03,2.111001171664827147e+00,3.751678824790381089e-02,3.736921382104760325e-02,1.475744268562076300e+00,9.417937362104957799e-01,9.999999999999996669e-01,8.355889677727101894e-02,3.482602730329312480e-15
5.090460117365526796e-03,3.672934407398519008e-02,1.137244347129681265e-03,2.539467017771340096e+00,1.816463019394150280e-05,1.541388456002615219e-72,1.816463019394150280e-01,-6.350837450568876281e-03,1.494501653002224288e-68,-4.122045697730492703e-03,4.171355376498032762e-67
7.324191425549757620e-03,1.062961797639188667e-02,8.977868867529714691e-03,2.972273339761589916e+00,4.640334923826081037e-03,4.662427091940661919e-03,2.209216811458088181e-01,3.958903107938077648e-01,4.154470211265868240e-01,5.974205206483337305e-01,6.722816734236263247e-01
3.866928500862779061e-02,7.261039034578973747e-03,2.029843977407090952e-03,7.341360014355245989e-01,3.125609200091532258e-02,3.140824597404881513e-02,1.521539731334925483e+00,9.966476775284929257e-01,1.000000000000000000e+00,1.127656693137935179e-01,5.204990115322872383e-72
1.988499127495641644e-02,-7.704870312516600220e-03,1.210896249454601961e-02,1.567473290501102845e+00,2.768659223235684502e-02,2.779568866301281721e-02,1.090964306559721875e+00,9.249166374169497384e-01,9.656112830274040659e-01,1.508375877944492238e-01,9.535144051396229892e-02
4.597086323666283586e-02,3.840026477880888189e-02,1.339794282126366073e-02,3.021580309219105143e+00,1.351197915067091186e-02,1.356297288127666228e-02,5.099373060575042027e-01,6.031044969167947967e-01,6.274354235401731206e-01,5.950218333898181777e-01,6.577809256980597929e-01
3.968829321579708802e-02,-8.232010807087707105e-03,1.428460402294310511e-02,2.137434999037987726e+00,4.791479555847548422e-02,4.799799329752156563e-02,8.319773904608140924e-01,9.634932341903978958e-01,9.891216543411764928e-01,1.456068739815124802e-01,4.193206230369138365e-02
